,loss,accuracy,jaccard_coef_int,dice_coef,binary_crossentropy,val_loss,val_accuracy,val_jaccard_coef_int,val_dice_coef,val_binary_crossentropy,lr
0,1.0206494331359863,0.9145078063011169,0.5154678225517273,0.3527970016002655,0.37344637513160706,0.8233942985534668,0.9169497489929199,0.6849079132080078,0.5091847777366638,0.33257895708084106,0.0010000000474974513
1,0.6838719248771667,0.9388476610183716,0.682542622089386,0.5446190237998962,0.22849084436893463,0.7923889756202698,0.9254999756813049,0.7078007459640503,0.5793828368186951,0.37177184224128723,0.0010000000474974513
2,0.6631932854652405,0.9410039186477661,0.6998008489608765,0.5633029341697693,0.2264961153268814,0.7587462663650513,0.9262005090713501,0.7104628086090088,0.5896214842796326,0.3483678102493286,0.0010000000474974513
3,0.6362515091896057,0.9422275424003601,0.712619960308075,0.5787156820297241,0.21496713161468506,0.7898859977722168,0.9247197508811951,0.7038784623146057,0.5864467024803162,0.37633267045021057,0.0010000000474974513
4,0.6585172414779663,0.9415000081062317,0.6998401880264282,0.5620959401130676,0.22061306238174438,0.7815307378768921,0.9258502721786499,0.7210269570350647,0.5822336673736572,0.3637644648551941,0.0010000000474974513
5,0.6350331902503967,0.9428955316543579,0.7051399946212769,0.5780843496322632,0.21311746537685394,0.7455615401268005,0.92478346824646,0.7022926211357117,0.5642594695091248,0.30982092022895813,0.0010000000474974513
6,0.6307504773139954,0.9420488476753235,0.7100023627281189,0.5792136192321777,0.20996403694152832,0.7718340158462524,0.9261103272438049,0.7050120234489441,0.6027267575263977,0.37456074357032776,0.0010000000474974513
7,0.640792965888977,0.941775381565094,0.6946829557418823,0.5733125805854797,0.2141055464744568,0.7976934313774109,0.9245976805686951,0.7041339874267578,0.5941824913024902,0.3918758034706116,0.0010000000474974513
8,0.6368734240531921,0.9424052834510803,0.7116281390190125,0.5785225033760071,0.21539589762687683,0.7697457671165466,0.926386296749115,0.70673668384552,0.5760786533355713,0.3458245098590851,0.0010000000474974513
9,0.6228419542312622,0.9429833889007568,0.715995728969574,0.5877684354782104,0.2106103152036667,0.745064377784729,0.9277768135070801,0.7062640190124512,0.571646511554718,0.31671082973480225,0.0010000000474974513
10,0.635325014591217,0.9419843554496765,0.705165684223175,0.573651134967804,0.20897632837295532,0.775593638420105,0.9254574775695801,0.7360129952430725,0.598310112953186,0.3739038109779358,0.0010000000474974513
11,0.6880195140838623,0.939697265625,0.6925374269485474,0.5388381481170654,0.22685757279396057,0.755535364151001,0.9245128035545349,0.7030929327011108,0.5606864094734192,0.3162216544151306,0.0010000000474974513
12,0.6217865943908691,0.9422460794448853,0.7041189074516296,0.578142523765564,0.19992931187152863,0.7855819463729858,0.927638828754425,0.7418274879455566,0.6246130466461182,0.41019511222839355,0.0010000000474974513
13,0.6237499117851257,0.9431513547897339,0.7047356963157654,0.5833466053009033,0.20709675550460815,0.7965615391731262,0.9237484931945801,0.7086268067359924,0.5694676637649536,0.3660293221473694,0.0010000000474974513
14,0.6175844669342041,0.9434257745742798,0.7084947824478149,0.5845654010772705,0.20214992761611938,0.8323763012886047,0.9234088659286499,0.7018280625343323,0.5890979170799255,0.42147424817085266,0.0010000000474974513
